"","it","dim","N","pr","lh","prior"
"4082",4082,5,209.736080468118,0.00122880471226237,-5364.33812930948,-1132.87361874918
"4083",4083,5,169.99712589434,0.0041068002791059,-5361.54033430154,-1129.98892743628
"4084",4084,5,191.661128210617,0.00339175368227316,-5372.40851317213,-1124.2117212258
"4085",4085,5,167.730397131489,0.00168790240527418,-5362.0953423011,-1129.815795816
"4086",4086,5,138.514042598842,0.00376942356878558,-5363.93377538875,-1129.54147636929
"4087",4087,5,154.702553366571,0.0105327614806658,-5360.51415201694,-1138.85907535342
"4088",4088,5,273.368751568359,0.00275081607645165,-5363.28469002379,-1134.23287495589
"4089",4089,5,177.366991800729,0.00550696551909624,-5367.72267879635,-1126.69430406602
"4090",4090,5,170.450939744647,0.00164121762315326,-5367.34874181307,-1127.88607713953
"4091",4091,5,190.253501939383,0.00860074236264264,-5364.60516578792,-1133.44120303273
"4092",4092,5,154.091794999838,0.00518040806255677,-5376.01877789067,-1119.93077122457
"4093",4093,5,177.439879772842,0.00476968121100479,-5359.72674781946,-1129.38726449398
"4094",4094,5,209.605413868176,0.00595048122839569,-5361.13000493969,-1133.24667711303
"4095",4095,5,137.179736000432,0.00715617869388337,-5366.80475196382,-1130.11138728698
"4096",4096,5,156.610690009784,0.00187251318119278,-5377.32612528425,-1121.72283821143
"4097",4097,4,115.214791067183,0.0347440767511838,-5392.10849934533,-1102.47859748407
"4098",4098,5,163.404879813652,0.00454033084231797,-5370.70172242221,-1125.86571539695
"4099",4099,5,255.542061906828,0.00145580138920227,-5363.53416152028,-1132.61269788894
"4100",4100,5,189.11743844674,0.00690919264002691,-5366.65532973154,-1136.81054105336
"4101",4101,5,142.912317481275,0.00537742872256204,-5368.33068079063,-1128.59465517363
"4102",4102,5,189.17683031571,0.00522388167335062,-5369.60565676292,-1134.44748117463
"4103",4103,5,155.085002196597,0.00403333668908263,-5370.40270153867,-1132.62759512013
"4104",4104,5,210.541257458243,0.00567985968996249,-5364.13668637596,-1136.15146701812
"4105",4105,5,144.390371286333,0.00410855701691147,-5357.68416473111,-1131.27158593781
"4106",4106,5,209.830562231807,0.0040761368039162,-5380.07552312972,-1119.66990521813
"4107",4107,4,130.671910880379,0.0330623724195228,-5408.83561022215,-1093.03781482534
"4108",4108,5,206.923668707634,0.00425902171524159,-5368.03556058805,-1129.10646293168
"4109",4109,5,173.191747102243,0.00837389401085986,-5364.79155402687,-1136.02057424179
"4110",4110,5,218.353605830412,0.004206168511811,-5367.6853692653,-1131.44609789071
"4111",4111,5,216.856579856083,0.0051691347418786,-5362.04403855992,-1134.09397228418
"4112",4112,5,156.628100528654,0.00680473355503289,-5366.83458671382,-1129.06583488871
"4113",4113,5,208.562948956033,0.00429724002143874,-5365.3787719262,-1131.07774729661
"4114",4114,4,93.6716636511205,0.034521159080832,-5382.20552315679,-1104.57181049001
"4115",4115,6,200.963077854652,0.0026806777065828,-5356.88797501438,-1161.12198100305
"4116",4116,5,167.564332942751,0.00159922676451426,-5361.8019016639,-1132.27212311335
"4117",4117,5,194.698620188804,0.0040302686197727,-5363.35369580496,-1130.37381362631
"4118",4118,5,213.419927506519,0.0017766264793697,-5376.44757541659,-1128.13164080756
"4119",4119,4,150.45543600344,0.00622083500804796,-5456.8053983953,-1039.86220537299
"4120",4120,4,254.619757795045,0.00464177029298433,-5439.39530976099,-1065.10884596798
"4121",4121,4,373.09508567949,0.00704062204070293,-5441.52206903101,-1057.2496762008
"4122",4122,4,184.800918606922,0.00404320460498571,-5448.46688670123,-1049.11235728347
"4123",4123,4,140.334194306548,0.00377071710632751,-5446.75119182825,-1046.47196604846
"4124",4124,4,208.419485274972,0.00981578013285353,-5441.64646974016,-1050.50258386675
"4125",4125,4,248.054515032009,0.00571109141774794,-5443.25757293153,-1053.67686039057
"4126",4126,4,203.349453728757,0.00381985127072594,-5443.56845629873,-1053.68921920791
"4127",4127,4,210.222236597351,0.00307037982183583,-5445.48425198946,-1052.91158752935
"4128",4128,4,195.463807546897,0.00242371278890553,-5445.83445942893,-1048.59244453532
"4129",4129,4,252.538802716101,0.00289245149827903,-5440.10955261939,-1053.43843223509
"4130",4130,4,218.286391145727,0.00108890440984086,-5439.34372859056,-1052.03553838142
"4131",4131,4,173.268455087082,0.00395128194279647,-5444.1052938471,-1050.31021252373
"4132",4132,4,172.872281236415,0.00193498413200401,-5438.33597164289,-1053.47178054065
"4133",4133,4,300.652058227407,0.00356604027495186,-5441.48707251389,-1051.41079857485
"4134",4134,4,224.145829747379,0.00390722372160217,-5442.41777453152,-1049.1626581755
"4135",4135,4,180.327335417461,0.0058301715847237,-5439.42409599947,-1051.18092047417
"4136",4136,4,352.514854091488,0.00349386905558712,-5440.46943162196,-1058.77001058889
"4137",4137,4,316.715740591206,0.00624605823553558,-5441.35794420152,-1056.89534794894
"4138",4138,4,177.682016180505,0.00279976036055514,-5446.46087402966,-1046.8745625187
"4139",4139,5,223.259363327112,0.00252543518214725,-5365.94961673729,-1129.92652253981
"4140",4140,5,121.895601395435,0.00433782963000802,-5360.76903295944,-1130.22196534081
"4141",4141,5,254.871913654334,0.0025564503883768,-5373.13579968307,-1127.60634694807
"4142",4142,5,144.418376984221,0.00618895493694323,-5361.41273108069,-1130.44783723112
"4143",4143,5,156.429466858952,0.00555167126791323,-5362.15832475988,-1135.08418353055
"4144",4144,5,193.88990966011,0.00415906190349409,-5361.36705705927,-1134.45812331141
"4145",4145,6,164.710324186368,0.00734170980500907,-5276.20528815151,-1236.09512629368
"4146",4146,5,151.910945604431,0.0069094173326076,-5363.8107875803,-1133.56173058109
"4147",4147,5,138.000317450256,0.00822785305734586,-5369.86112242582,-1130.60703030083
"4148",4148,5,312.149226314398,0.00824363798773053,-5365.83029364968,-1137.52613393019
"4149",4149,5,134.488332226499,0.0014185983658536,-5377.26616427971,-1121.41528182158
"4150",4150,5,113.546692557257,0.00493395453580498,-5362.97186352908,-1131.63868177876
"4151",4151,5,163.506784050486,0.0036394774249541,-5366.5668222695,-1124.7181891743
"4152",4152,5,237.097323361136,0.00405488642227274,-5368.2089767426,-1129.54437991434
"4153",4153,4,195.020230640345,0.00240456357049608,-5442.25029859876,-1053.23529131751
"4154",4154,4,201.730266983959,0.00310099022059323,-5444.03955627672,-1051.31429451009
"4155",4155,3,253.111309157683,0.00401284629585038,-5538.53293739992,-958.141781187464
"4156",4156,4,276.879176798654,0.00454429145774507,-5465.73543079164,-1028.8415497063
"4157",4157,4,149.520956239601,0.00464314572544992,-5458.98220497205,-1027.43043168995
"4158",4158,4,209.601051501144,0.00445208918250866,-5471.76015553848,-1025.01779277639
"4159",4159,4,210.980162149532,0.00421514766699535,-5469.86533411041,-1031.55334896809
"4160",4160,3,239.560479646191,0.00220530231221867,-5540.78042942699,-952.507761645492
"4161",4161,3,260.449361754353,0.00102517788333925,-5537.53443392764,-951.797721816688
"4162",4162,3,252.633907764525,0.00420374018154601,-5539.43431950186,-948.277409484481
"4163",4163,3,379.565508480051,0.00705602154544028,-5538.7983174251,-949.576525176056
"4164",4164,3,274.757370250807,0.00666150431455029,-5542.45820313209,-948.360141661644
"4165",4165,4,288.280110019189,0.00323033487851442,-5470.41402421107,-1028.22330413019
"4166",4166,4,174.003008714462,0.00425987443893978,-5459.47085767309,-1034.87794811116
"4167",4167,4,134.762958349552,0.00339065199146042,-5468.64562325923,-1022.33728010018
"4168",4168,4,174.240638573725,0.00363040269757626,-5463.53671930567,-1026.96680513416
"4169",4169,4,279.579205219737,0.00613313206473145,-5466.49534554743,-1037.90656234484
"4170",4170,4,194.692353226969,0.00179888156841181,-5464.97223006448,-1028.26416201175
"4171",4171,4,175.629275070429,0.00489080768339918,-5464.24614660814,-1025.60177645897
"4172",4172,5,302.19125787491,0.00195171567974258,-5445.67701041324,-1061.37050519371
"4173",4173,4,224.571121853055,0.00512879610224423,-5467.01662785979,-1028.00697577762
"4174",4174,5,205.619229070602,0.00413388443208063,-5460.19491132286,-1051.64052694281
"4175",4175,4,106.09461087258,0.00414447646780323,-5469.49891887899,-1025.58401716496
"4176",4176,4,174.325344987318,0.00178047472152679,-5464.31981687825,-1028.84036747278
"4177",4177,4,207.889592242374,0.00417609419783782,-5465.71798858111,-1026.99421893886
"4178",4178,4,143.418686627686,0.00549718950316472,-5462.72292794908,-1027.43599987197
"4179",4179,4,228.388383600777,0.00307647509694768,-5464.94759489529,-1029.37496389427
"4180",4180,4,181.50477666359,0.00263744913599101,-5467.91019288068,-1026.61027604469
"4181",4181,4,227.785214899631,0.00436945302479144,-5465.14264510029,-1030.37507242626
"4182",4182,4,144.168556428241,0.00257394843135258,-5461.79264354495,-1035.57153456903
"4183",4183,4,295.211386918807,0.00295719246005505,-5473.84179448698,-1025.10253868541
"4184",4184,4,173.020195831151,0.00387556246803649,-5473.01628834681,-1031.25942766087
"4185",4185,4,334.496670713364,0.0024494400735314,-5472.7473812629,-1026.41077881536
"4186",4186,4,154.337960525709,0.00973954491823643,-5467.77032348732,-1028.35160096561
"4187",4187,4,177.911861370433,0.00317167485894715,-5465.41676679669,-1026.10475348992
"4188",4188,4,218.259430180135,0.00651518455607456,-5458.25448610964,-1031.0920718009
"4189",4189,4,136.48870659631,0.0038935044219656,-5476.4044304586,-1017.46737079322
"4190",4190,4,185.4558135035,0.00159943923727864,-5465.83754615407,-1031.3832536684
"4191",4191,4,334.108814062208,0.00175210137598454,-5463.71179904145,-1032.18653502679
"4192",4192,4,174.918866971058,0.00486262272099386,-5459.16066252899,-1032.69634607863
"4193",4193,4,328.966458190127,0.00100530375064843,-5467.10739274181,-1037.99258973545
"4194",4194,4,222.648401319455,0.00414516331562955,-5463.36998580706,-1029.79173426236
"4195",4195,3,410.40621695488,0.00283426710568266,-5540.20563286804,-950.540060122727
"4196",4196,3,337.259917578041,0.00226205862864486,-5537.53121270781,-951.257981842297
"4197",4197,3,202.054271664433,0.000937390122654631,-5548.17796603807,-944.873593385668
"4198",4198,3,310.901957298553,0.00137910881932907,-5539.5843269546,-952.543555341281
"4199",4199,3,185.118965041871,0.00256668229261283,-5536.24208378935,-951.326400050874
"4200",4200,3,219.542150243171,0.00264952447915016,-5541.74512828676,-949.219061201088
"4201",4201,3,303.417037076966,0.002383209667794,-5539.36955342543,-948.574058337915
"4202",4202,3,146.172349475681,0.00237714746834212,-5538.43756443974,-952.533019966819
"4203",4203,3,268.567926109227,0.00237523600882652,-5548.55022594069,-946.514381367878
"4204",4204,3,307.126274423294,0.00796366227965793,-5538.37267398142,-951.372892354635
"4205",4205,3,254.328606424195,0.00378950583370233,-5536.35666755158,-952.589092651017
"4206",4206,3,369.163007596301,0.00543683678223835,-5539.18558656783,-951.930867727988
"4207",4207,3,380.984623697165,0.00327343939768695,-5542.69354580473,-948.11767568994
"4208",4208,4,120.715613320438,0.00516847056464988,-5465.88107656214,-1032.33460094993
"4209",4209,4,223.501017783328,0.00225539426364836,-5466.03579000073,-1028.19093524762
"4210",4210,4,189.030018614677,0.00470259427812696,-5473.29141348937,-1023.25912998111
"4211",4211,4,148.248392359292,0.00497592703195887,-5461.85298277655,-1035.37585578914
"4212",4212,4,127.284228436701,0.016520900283492,-5455.25990944941,-1042.24605577757
"4213",4213,4,205.7475362014,0.00652469482143813,-5458.68501487971,-1033.4713167506
"4214",4214,4,191.05021116512,0.00182110718496148,-5467.33438222917,-1025.89202706017
"4215",4215,4,111.657386328024,0.00538693801788476,-5463.20541551812,-1028.72215280835
"4216",4216,4,133.793436445001,0.00205055032875889,-5461.34011273535,-1032.17629976989
"4217",4217,4,237.570351073313,0.00412417780567794,-5462.46982443635,-1029.33033531265
"4218",4218,4,197.906971207369,0.00275911461076751,-5459.99648549048,-1032.43505738975
"4219",4219,4,142.093586076632,0.00455357517560025,-5469.09108402285,-1033.43301771403
"4220",4220,4,170.304334870581,0.00627128497888327,-5465.58247142166,-1030.15080998907
"4221",4221,4,286.118245705265,0.00502453035423488,-5460.18340538604,-1035.01016789956
"4222",4222,4,304.08952297616,0.00202792427587248,-5470.03482041564,-1028.28366541742
"4223",4223,4,138.105055248636,0.00464643055094665,-5466.27775941981,-1025.36889308761
"4224",4224,4,258.167794056002,0.00631358615084148,-5464.80009153397,-1029.487593112
"4225",4225,4,149.375537599163,0.00317313378725695,-5462.10157666978,-1028.31646405322
"4226",4226,4,207.956359136534,0.00252398347662868,-5467.52103347946,-1034.52220503138
"4227",4227,3,86.8072752519115,0.0364276928106952,-5481.0296921316,-1011.64300759514
"4228",4228,4,173.101471222321,0.00231990797020884,-5463.69695634585,-1034.90273488451
"4229",4229,4,292.129072748301,0.00547535689580866,-5469.02385237628,-1033.07303708705
"4230",4230,4,346.844441964548,0.000966746932677655,-5467.53235846201,-1033.68901590509
"4231",4231,4,166.364997023883,0.00331123002515731,-5459.72738325441,-1028.99828496664
"4232",4232,4,233.607551745232,0.00256402574930407,-5472.94333978621,-1027.71274994708
"4233",4233,4,202.042733509747,0.00413556993008032,-5467.00787214528,-1024.59095409843
"4234",4234,4,127.466570911301,0.00460985698386513,-5460.05837879567,-1030.08784870158
"4235",4235,4,207.591899459135,0.0057466323756684,-5466.07307661278,-1028.55872863075
"4236",4236,4,167.910459204696,0.00478251259434703,-5464.70124288185,-1026.05568267902
"4237",4237,4,195.271319180223,0.00457091711664316,-5459.50153863876,-1030.00941076151
"4238",4238,4,180.512839463689,0.00246061576904755,-5467.80544312686,-1028.04863644838
"4239",4239,3,167.664081134028,0.00572405347627891,-5539.54385537951,-952.53426580409
"4240",4240,3,215.56128394669,0.00329091728471082,-5537.73764155037,-953.322872886178
"4241",4241,3,308.660050249464,0.00293752712537671,-5540.59681586916,-951.562343326079
"4242",4242,3,247.626686853558,0.00126507803749488,-5541.96833048548,-947.143572316816
"4243",4243,3,145.881221417224,0.00386458823849674,-5539.12959791693,-955.962624004419
"4244",4244,3,219.968399556083,0.00620891677809664,-5539.62718903237,-947.27591572673
"4245",4245,3,282.653700301693,0.00264373356742939,-5542.73774564727,-947.746358842672
"4246",4246,3,337.318296983598,0.0101234406403906,-5546.28054788918,-951.276252046519
"4247",4247,3,224.627144451855,0.00240790683394184,-5541.93169145632,-949.87539502716
"4248",4248,3,321.419755698263,0.00179173074899364,-5543.6886627412,-956.03616687281
"4249",4249,3,358.898972886601,0.0028275267811016,-5541.50128258663,-950.472139300959
"4250",4250,3,358.027567406326,0.00356738086503685,-5545.65729991769,-947.497375642576
"4251",4251,3,277.567485910154,0.00551827700943536,-5537.75995011293,-953.004264494249
"4252",4252,3,149.379592293162,0.00342880854484788,-5540.11338359314,-951.638723101718
"4253",4253,3,270.132281077252,0.00381964044749918,-5551.4934380084,-953.828523933872
"4254",4254,4,204.732250381791,0.00441201898227643,-5468.92929035784,-1026.63838463303
"4255",4255,5,229.307643024708,0.00245971943657101,-5363.57701286737,-1136.14609749789
"4256",4256,5,291.260162772175,0.00637201868343427,-5365.14743481414,-1137.14705066726
"4257",4257,5,141.187384210694,0.0115490385523343,-5375.31595012767,-1129.34661947844
"4258",4258,5,151.687499583081,0.00282278923794779,-5361.18075174184,-1133.13508970308
"4259",4259,5,146.350201865717,0.00725686336059796,-5364.50299254449,-1130.13628394347
"4260",4260,5,152.01094943824,0.00481365338352589,-5364.11237668177,-1128.62630732866
"4261",4261,4,221.489157959635,0.00421167854442625,-5438.03165208424,-1054.49172394447
"4262",4262,4,276.854050956344,0.0030296930148703,-5442.01138343968,-1050.06591099837
"4263",4263,4,281.038479156142,0.00502472145850052,-5440.73328275677,-1048.43410148824
"4264",4264,4,203.744584309827,0.00302137927943094,-5444.18629879286,-1048.92398031143
"4265",4265,4,278.713983996681,0.00441293361956258,-5441.54214048406,-1054.21289431788
"4266",4266,4,194.081039565199,0.00500139504302769,-5438.56346965554,-1053.68011772794
"4267",4267,4,167.165394212705,0.0033253202541261,-5437.907500471,-1051.60482146043
"4268",4268,4,254.762293993214,0.00171302487412155,-5443.92544377401,-1051.60681583485
"4269",4269,4,222.547236391501,0.00359022535219896,-5440.4949390824,-1051.08779790075
"4270",4270,4,340.427096262741,0.00270946322570516,-5439.28553868489,-1053.0764615045
"4271",4271,4,213.489626708456,0.00192881443564194,-5448.76480617656,-1045.1498291603
"4272",4272,4,216.10510922399,0.00532974648631139,-5437.98111190499,-1051.8127715568
"4273",4273,4,226.229804965017,0.00276810321490082,-5438.15825223873,-1053.6505909367
"4274",4274,4,298.225628497165,0.00726079942594833,-5442.41567482707,-1056.57435609685
"4275",4275,4,234.252668203176,0.00458761056071671,-5444.6920119692,-1049.03381291031
"4276",4276,4,205.179656618847,0.0054941879446601,-5444.8953766637,-1049.231127501
"4277",4277,4,271.44070664047,0.00462045088813108,-5442.68670967947,-1055.890327726
"4278",4278,4,201.890535988871,0.00339705187990672,-5440.30661510879,-1048.91589865723
"4279",4279,4,306.660390038246,0.0023327557720423,-5439.79310017794,-1050.58041628327
"4280",4280,4,234.464142291144,0.00589974541313999,-5439.62907394481,-1051.70008455307
"4281",4281,4,308.332657526964,0.00226472371127177,-5437.66369161666,-1052.75465238513
"4282",4282,4,156.69069203906,0.00501345361271674,-5441.10727426214,-1052.74551163467
"4283",4283,4,257.097404988384,0.00641898544492371,-5440.73936417264,-1056.15026431801
"4284",4284,4,274.09313605972,0.00601137933508151,-5442.45075710482,-1049.64031674256
"4285",4285,4,250.577629156546,0.00242340020966113,-5453.62613346638,-1043.74491262897
"4286",4286,4,193.696993009458,0.00416463839757335,-5444.27027684881,-1048.54006372047
"4287",4287,4,274.04250382346,0.00296799928205027,-5443.19186352054,-1053.68150479279
"4288",4288,4,210.529940313014,0.00842479529315009,-5441.73430415804,-1054.42072632119
"4289",4289,4,237.520939660066,0.00644652469773117,-5443.82989669378,-1047.00744450027
"4290",4290,4,273.056428727669,0.0013137333444671,-5448.42210648816,-1051.80199020109
"4291",4291,4,187.13796309033,0.00293474400388175,-5437.82350987582,-1053.45434651382
"4292",4292,4,167.814052824937,0.00412452453460195,-5439.30082435995,-1052.15563670623
"4293",4293,4,145.50597981359,0.00422757513776395,-5440.45043993173,-1049.57793168207
"4294",4294,4,203.016267762414,0.00430727253381534,-5442.73815046729,-1051.8355793635
"4295",4295,4,345.54763967525,0.00484221200597193,-5442.87651498603,-1054.11908023389
"4296",4296,5,306.339544083722,0.00316926522652534,-5367.40617790341,-1131.12339862213
"4297",4297,5,296.159689274824,0.00579108163001637,-5367.13517689082,-1140.67513950248
"4298",4298,5,225.783093855437,0.00361449558318304,-5378.81018740059,-1127.94187190616
"4299",4299,4,198.421374423539,0.00144660564143065,-5438.29201836023,-1053.71482610631
"4300",4300,3,314.693821916178,0.00347908444971693,-5545.90404595299,-947.880190678174
"4301",4301,3,209.516722976367,0.00238685204617777,-5543.75327194516,-947.113659113963
"4302",4302,3,265.379093747532,0.00419345937323734,-5540.17333376248,-951.450894770392
"4303",4303,3,277.263198854411,0.00460254688703728,-5542.14427881728,-946.35051887197
"4304",4304,4,338.328821142522,0.00144679349594102,-5444.33027578223,-1054.27554502011
"4305",4305,4,217.778334806849,0.00173101788929054,-5442.94544643619,-1053.83231593341
"4306",4306,4,199.215787291381,0.00238517762030616,-5438.38155811082,-1050.36305008867
"4307",4307,4,224.749647927681,0.0057364130170633,-5443.79906096616,-1050.25464551044
"4308",4308,5,171.162503784376,0.00504900974986402,-5371.18294452673,-1129.34505506732
"4309",4309,5,170.66002061813,0.00122415701800238,-5373.44550354476,-1123.12046466909
"4310",4310,5,223.302692230216,0.00258071060986553,-5368.48249131082,-1131.63583647195
"4311",4311,5,187.684399965808,0.00111862432334409,-5365.491826716,-1131.0401486745
"4312",4312,5,259.319089208194,0.00485123671329368,-5361.28728411183,-1130.66830016162
"4313",4313,5,193.940017965174,0.00273647007963793,-5367.49696397052,-1127.31856190202
"4314",4314,5,147.012788519445,0.00379084604689463,-5373.92842742326,-1129.11623949528
"4315",4315,5,165.86852106395,0.00382899825647089,-5359.90326192101,-1127.88431315513
"4316",4316,5,197.576014520267,0.00988577258639912,-5366.33048351867,-1139.18837021467
"4317",4317,5,164.890701648673,0.00495510677921614,-5368.00997166478,-1125.6358741463
"4318",4318,5,195.567649626317,0.00720440120145457,-5377.13198420611,-1128.78318928529
"4319",4319,4,256.516721613123,0.00401323737581994,-5444.02912801469,-1050.90705220934
"4320",4320,4,488.763084686017,0.00356534005227984,-5441.40415665952,-1056.23905511265
"4321",4321,4,312.428839508695,0.00512231995933647,-5450.32988459888,-1050.53046559418
"4322",4322,4,259.647814266317,0.00422870764938912,-5448.20435168208,-1046.72043121481
"4323",4323,4,184.320494093744,0.00393355985485587,-5438.52405502539,-1051.76100517297
"4324",4324,4,167.715189901539,0.00434395663189928,-5445.68475149948,-1047.33185255669
"4325",4325,4,394.532560720202,0.0050402565935202,-5441.02302091373,-1053.87520421853
"4326",4326,4,262.16078641175,0.00545816175622319,-5442.69133869886,-1053.84082806792
