"","it","t_mid","K","time","br","pr"
"22922",5075,6.38982249002187,122.043677184454,-31.9851047873871,592,0.140895510932359
"22923",5075,16.6871579371451,182.383399146656,-34.4902344755075,589,0.00293514246416357
"22924",5076,24.1828731969375,1074.4351853063,-37.0551777792789,548,0.39914514640913
"22925",5076,14.8894370481893,428.246327727916,-29.4755539196469,697,0.0317483773536301
"22926",5076,13.4753354368347,315.202979561026,-33.6309080569649,24,0.221067070614229
"22927",5076,11.745474593879,233.4133065186,-38.1882566606554,951,0.141343396473125
"22928",5076,30.4035034546692,67.1256529244734,-60.6625830050294,495,0.0513950630080551
"22929",5076,13.1755917696966,253.175286504586,-32.1148564761334,592,0.149855469646958
"22930",5076,8.22366294765594,221.248808854455,-33.4862188977532,589,0.00316012113541708
"22931",5077,19.9826509838365,893.810859164604,-36.8450914618598,548,0.400899637598366
"22932",5077,13.519531904223,328.921326189825,-29.6075052390184,697,0.0440669884772279
"22933",5077,10.7261641645611,285.763633287923,-32.9011013383543,26,0.226268515093584
"22934",5077,18.002436002731,335.695303417288,-38.3568191986258,951,0.149505947868747
"22935",5077,13.9044716899989,68.6948621139625,-48.9619664231257,495,0.0429412977377565
"22936",5077,8.74777831796226,140.626975600819,-32.0826742031877,592,0.13001793964872
"22937",5077,11.4078945840651,155.726421760048,-33.9394082491733,589,0.00583336747810781
"22938",5078,20.3905813604647,896.126851469582,-36.8343101397706,548,0.413195816382692
"22939",5078,13.2633703084163,430.852189196203,-29.4750279588531,697,0.0415454309929535
"22940",5078,16.1479723247662,387.047421917536,-33.0355855621395,26,0.205219302059789
"22941",5078,15.9512602279935,306.658363438143,-38.3600082679907,951,0.129365221466424
"22942",5078,37.1034448682581,109.590856278276,-53.2533284899014,495,0.0423316921812781
"22943",5078,12.1413848106673,212.845039438195,-32.1726350945368,592,0.162450102790802
"22944",5078,21.9577483837334,235.867222865905,-34.3723172563286,589,0.00476534567962462
"22945",5079,23.1047452328152,993.493586234528,-36.8821341388112,548,0.388870284962136
"22946",5079,12.2953765452154,281.037600348643,-29.8079061854166,697,0.051859826940273
"22947",5079,14.7064687103547,406.500023171304,-32.9090394524267,26,0.231067984476726
"22948",5079,18.2558689490906,332.071457217311,-38.3712170211819,951,0.127890518119612
"22949",5079,20.0320874556671,67.8056828243858,-69.6980912931428,17,0.045732761396044
"22950",5079,13.364588499957,222.675337872579,-32.1671840329919,592,0.125791337484439
"22951",5079,16.1605756958616,206.623693094789,-34.667475113643,589,0.00489621071778833
"22952",5079,20.1850759896023,365.692312362737,-31.0274764206519,1367,0.0145218744307221
"22953",5079,50.6888508643965,100.543402551937,-38.0418984960515,962,0.00482381010912333
"22954",5080,23.3409608203693,1017.37477435369,-37.0061592666963,548,0.408105894667167
"22955",5080,8.97035303567213,170.334274205127,-29.5684615987505,697,0.0302025918389331
"22956",5080,13.7090270232785,351.360945564262,-33.7132832676898,24,0.246009321159127
"22957",5080,14.7643333147842,289.427277935809,-38.2425104675076,951,0.125347224198461
"22958",5080,38.8537053822225,82.50378438005,-64.730214482986,495,0.0403122453682987
"22959",5080,10.3956749986519,198.213799569053,-32.1339231700087,592,0.140466482122373
"22960",5080,12.2884442317023,119.695536044082,-34.0528713137782,589,0.00823017977228698
"22961",5081,25.2002629432352,1157.2812716699,-37.2898642519127,524,0.410637296566565
"22962",5081,9.82545761971572,149.12980330178,-29.5767394869659,697,0.0392185250512204
"22963",5081,12.9566448719804,297.04069141787,-33.6533564120771,24,0.244892041018008
"22964",5081,15.0543140805325,224.345995167246,-38.0061703911678,1006,0.110060377924314
"22965",5081,29.9967956048055,145.613653360137,-50.3138818905148,495,0.0594388029770681
"22966",5081,10.1020294760025,160.011805787927,-31.9835926586126,592,0.125024600486005
"22967",5081,12.2451568747886,175.426163085125,-34.1557582408601,589,0.00936299464599687
"22968",5082,30.4171413622659,1595.10468080468,-36.8967782320818,548,0.407427231020644
"22969",5082,18.7156235414637,381.149020117096,-30.5434106410879,693,0.0345040028050584
"22970",5082,14.0939617938651,331.348245717611,-33.8861481337396,23,0.222452584983705
"22971",5082,25.9441673707342,520.450652192498,-38.0061703911678,1006,0.133422091505323
"22972",5082,25.6465858502091,107.967859680303,-50.049622313658,495,0.0502007183502155
"22973",5082,20.9030906987657,416.761229520006,-32.1091774883051,592,0.138819498524772
"22974",5082,4.39904018836462,71.0047215203357,-33.5566360537805,589,0.0119585302300865
"22975",5083,25.9974893487875,1192.64471726372,-36.8635877598615,548,0.420360690837995
"22976",5083,18.7716718175539,489.730636691935,-29.6641996138791,697,0.031436499988024
"22977",5083,11.7616813900407,282.225105080845,-33.498938322328,24,0.229711128840295
"22978",5083,9.30924126512719,182.370182858349,-38.2722405477916,951,0.130710705957546
"22979",5083,27.0020286136041,76.352253918707,-70.2181894352844,17,0.0463289094137189
"22980",5083,9.56751860422985,163.867782791646,-32.1491517016771,592,0.137145244450687
"22981",5083,6.23155517066493,92.9611609193998,-33.577942332331,589,0.00395645066807618
"22982",5084,23.2811166317767,1012.76813460116,-36.9259361848539,548,0.382801393348867
"22983",5084,14.2079796997672,320.619542743962,-29.5830957927862,697,0.039671040393709
"22984",5084,13.2322209587709,301.744891712377,-33.4364910139539,24,0.243751409525332
"22985",5084,13.8060166440357,220.71166578931,-38.0285817691411,1006,0.141934665682194
"22986",5084,27.3167766164225,58.7031952237123,-72.8113545366228,17,0.0488379705023812
"22987",5084,10.303258924806,155.588328381835,-32.3938256983635,592,0.136352873444935
"22988",5084,2.39497885165622,54.8599197896339,-33.4459051488392,589,0.00443698306492548
"22989",5085,23.2139185164371,1174.79124245004,-36.9076120159461,548,0.388972611099953
"22990",5085,7.9844829908577,144.781180595417,-29.5322119000285,697,0.047312194335794
"22991",5085,12.3882500651306,293.282271146549,-33.6744754656769,24,0.235492660225284
"22992",5085,13.0338681650397,257.340722618631,-38.3226220935964,951,0.136943478836253
"22993",5085,26.4253141610034,79.8311696262495,-68.9948884833118,17,0.0404857603937837
"22994",5085,8.67526294011321,174.863487555128,-32.2253699784176,592,0.144556766835739
"22995",5085,8.85821289974978,156.694239798622,-33.5918744771957,589,0.00519666309318464
