"","nelb","ne","neub"
"1",8.36057505656018,233.354080473227,6513.20351831272
"2",9.28348116738626,250.898151227179,6780.84881675261
"3",10.3060838248334,269.751416958276,7060.47303590353
"4",11.4401152468576,290.04271737066,7353.49042247314
"5",12.6931138366269,311.765258960556,7657.50452928833
"6",14.0821371058405,335.14468745138,7976.20138780629
"7",15.6094531826251,360.004320848641,8302.86042139852
"8",17.2911921948375,386.508424266877,8639.58715778235
"9",19.1391570591101,414.690204252084,8985.13790192132
"10",21.1701026567022,444.677977490418,9340.46031195637
"11",23.3996247499016,476.547173275499,9705.16453935118
"12",25.8357127807523,510.19124156499,10075.0114842408
"13",28.5171376738851,546.131326851977,10458.953825588
"14",31.4409567324577,583.987295235201,10847.0350917806
"15",34.6314465311495,623.931676166273,11240.9609045208
"16",38.0934292067231,665.740434859857,11634.823533534
"17",41.8383551225839,709.321378888911,12025.7313432783
"18",45.8760091663797,754.550485303925,12410.5484591636
"19",50.1866250216285,800.803440006047,12778.0289917712
"20",54.7788827948595,847.986642427844,13126.980855541
"21",59.66083227883,895.99797892964,13456.271855109
"22",64.8214149107467,944.4420797798,13760.4346231405
"23",70.2560728730564,993.060055693596,14036.7691202445
"24",75.9580697008409,1041.58559056642,14282.8872132803
"25",81.9004567017023,1089.49283344693,14493.1381574037
"26",88.0468464339668,1136.18554657799,14661.713037285
"27",94.3687365970757,1181.2431972763,14785.9931310639
"28",100.794167409618,1223.73644182916,14857.3168224591
"29",107.248069484699,1262.8138266139,14869.2537623231
"30",113.631097541205,1297.4418601639,14814.2138633762
"31",119.927791050074,1327.71719040668,14699.1195474062
"32",126.102786901676,1353.51829890505,14527.9246437216
"33",132.058037855717,1374.06429428862,14297.1432522853
"34",137.736108015879,1389.12880035074,14009.9706007478
"35",143.051046850314,1398.2431240328,13667.0361870945
"36",147.903039384619,1400.88537643985,13268.6917462163
"37",152.28274350306,1397.51671557464,12825.1758891596
"38",156.041688892683,1387.25682071695,12333.1239252943
"39",159.103095997033,1370.02910398918,11797.2546920921
"40",161.437479752643,1346.22870491392,11226.2141896113
"41",162.943084603115,1315.6197463445,10622.4533627031
"42",163.60845449287,1278.79209626933,9995.26112846551
"43",163.428628671467,1236.35683454581,9353.18514726679
"44",162.454801100342,1189.32777100195,8707.04058787878
"45",160.673625156955,1138.13721654137,8062.034589754
"46",158.20875281473,1084.19957489099,7429.98536604589
"47",155.039994887076,1027.75519941471,6812.95655803725
"48",151.258577608671,969.801167081045,6217.92376036361
"49",146.929332889283,911.050445170889,5649.06201725917
"50",142.051625238257,851.717837321568,5106.75800572509
"51",136.777592243641,792.951265021336,4597.0374122313
"52",131.152534603885,735.115584795354,4120.35439986845
"53",125.326875115855,679.141624055029,3680.24292553157
"54",119.349145649251,625.265297369786,3275.73934415825
"55",113.253750348255,573.609747888676,2905.22955629415
"56",107.053264468635,524.16089251574,2566.42936211808
"57",100.866845519513,477.440203245864,2259.90162080913
"58",94.7940751170083,433.795871798327,1985.13312310916
"59",88.827958070686,393.013041821733,1738.85851253114
"60",83.0286402297361,355.199846205553,1519.5591592895
"61",77.4842837909202,320.561600284163,1326.20106361214
"62",72.1617214766695,288.742850540735,1155.35538831823
"63",67.0824408572443,259.646831906212,1004.97949176297
"64",62.3010204408227,233.309097793371,873.711774349836
"65",57.7999380369947,209.468341469781,759.118219988703
"66",53.5923173185229,187.999407666069,659.493357466317
"67",49.7005019973123,168.8152982648,573.406782285109
"68",46.0816507272383,151.600408237602,498.738292033945
"69",42.7372444948679,136.219878904869,434.184646861953
"70",39.6670266080156,122.541527925731,378.561927889453
"71",36.8481919409456,110.36990065969,330.586504519744
"72",34.2785522578866,99.590408079699,289.342715143375
"73",31.9322434643732,90.0254167987661,253.805395127775
"74",29.8196769240156,81.6188304703371,223.397238820539
"75",27.9016226445232,74.1766466964364,197.199101472616
"76",26.162969758245,67.5895832428379,174.611361216012
"77",24.5947879628449,61.7741467662768,155.156662235363
"78",23.1789758670686,56.629872421413,138.355657681225
"79",21.9051572917278,52.084591104839,123.843193382717
"80",20.7564937181884,48.0563385026704,111.262128451857
"81",19.7386813938581,44.5239822967395,100.431480705556
"82",18.8385149116257,41.4235647114128,91.0852963436985
"83",18.0487808522153,38.7101627329914,83.0237073121063
"84",17.3640315735358,36.3464130549218,76.0803582027802
"85",16.7624154009322,34.2627682538396,70.0338978803159
"86",16.2419044602855,32.4373411865355,64.7818798481724
"87",15.795984892881,30.8407319206554,60.2147160719557
"88",15.4230846168942,29.4557959874277,56.2561860227725
"89",15.1066382456704,28.2374195147035,52.7815552264174
"90",14.8454962626556,27.1737004828559,49.7396641289426
"91",14.6433562169575,26.2626882529655,47.1018244761214
"92",14.4951446719715,25.4864637608291,44.8122353885901
"93",14.4055925277301,24.8460985414939,42.8533995769556
"94",14.363065268004,24.3138043099919,41.158420503838
"95",14.3765248385931,23.899451712463,39.7303102501542
"96",14.4426679756056,23.5914540212712,38.5355880075486
"97",14.5622331622045,23.3858421142497,37.5558889423675
"98",14.7331602910152,23.2744332756444,36.767348864912
"99",14.9562475015963,23.2542822122678,36.1562377962838
"100",15.2344905831618,23.3262089340848,35.7158002931825
"101",15.5711201456836,23.4914623002365,35.4405332333403
"102",15.9590224139426,23.7355204235376,35.301343350704
"103",16.4115134300938,24.0756650834345,35.3189638285781
"104",16.9174847621946,24.4920311402669,35.4579654013524
"105",17.488340021326,24.9990185655303,35.7352915415435
"106",18.1250145810263,25.5952685561807,36.1443997484453
"107",18.8216931844685,26.270031515705,36.6659125229822
