"","it","dim","N","pr","lh","prior"
"650",650,6,114.924939670009,0.015684801660704,-5315.67947251534,-1197.64424369653
"651",651,6,186.97670295449,0.00784868850890809,-5322.02638132545,-1192.21649133359
"652",652,6,141.080578871267,0.0028966798920566,-5310.69298212796,-1200.19747033567
"653",653,6,179.91031635191,0.0011965489215543,-5328.02988551034,-1186.96676864979
"654",654,5,137.587625561437,0.00789483509496884,-5416.40016345736,-1091.95949383184
"655",655,5,144.486835977528,0.00691679848521931,-5422.5693251095,-1086.22017362533
"656",656,5,155.623136239238,0.00316397369288093,-5430.90419538394,-1076.72551462221
"657",657,5,228.478736271883,0.00435455942963661,-5426.83835316396,-1085.72689967438
"658",658,5,166.643484424338,0.00279177273836635,-5421.08037240599,-1093.20438026086
"659",659,5,184.44170236212,0.00528852454288671,-5426.99253565098,-1082.49680152464
"660",660,5,196.881864667613,0.00390639409337618,-5431.69003922633,-1079.86067299566
"661",661,5,176.810902381891,0.00292223327360074,-5414.94231024001,-1091.68860391131
"662",662,5,235.377186710515,0.004045715189537,-5429.60417584738,-1081.0619212884
"663",663,5,216.196999139591,0.00250470112316665,-5425.32576653858,-1080.32655427423
"664",664,5,163.912416977396,0.00419147845306534,-5428.47425698206,-1082.7868964613
"665",665,5,245.230145753788,0.00176780070436956,-5427.32411913818,-1083.20722942377
"666",666,5,250.179403157341,0.00168873446609301,-5431.05771860607,-1082.5080601095
"667",667,4,191.363561131732,0.0114887646308805,-5500.10046148533,-1006.16164120511
"668",668,4,205.516396097228,0.00301995396414383,-5502.71436801022,-1003.29901783765
"669",669,4,142.418857258173,0.00250626053624085,-5505.97052294774,-999.145178603178
"670",670,4,213.309846267342,0.00456372321320074,-5504.08626628201,-999.402797122775
"671",671,5,165.966751218349,0.0024716362094607,-5422.30119183897,-1087.34308588104
"672",672,5,106.754288038565,0.00745129539490728,-5422.71729195098,-1088.69838023407
"673",673,5,136.09161879589,0.00393277978629556,-5426.25177746338,-1084.15566630019
"674",674,5,130.467169232014,0.00597116365007131,-5432.20941277071,-1084.18120870477
"675",675,5,197.725997759618,0.00334342936791477,-5419.19813361744,-1090.43922329504
"676",676,5,124.094638545455,0.00555417263709986,-5429.77364408986,-1081.26427860482
"677",677,5,110.347147950649,0.00880490151067191,-5433.17865716125,-1079.93134493177
"678",678,5,129.67623769828,0.0038170078366954,-5422.41673683849,-1083.36336197806
"679",679,5,170.473999722718,0.00368742051132115,-5436.91302401799,-1075.10445872003
"680",680,5,110.281230612782,0.00414549815064098,-5417.34266615819,-1092.7015691448
"681",681,5,135.70995237341,0.00118093977798384,-5421.48437211884,-1088.62893778341
"682",682,5,141.201992352234,0.00342403135340268,-5440.3539242807,-1080.59539614134
"683",683,6,130.156174199485,0.00124168344762748,-5181.46612374126,-1336.51111878061
"684",684,6,125.182991172032,0.00308759320556131,-5179.31984394022,-1338.56675864237
"685",685,6,194.218389247774,0.000849383328993359,-5186.63635817411,-1332.98947908066
"686",686,6,132.057066688051,0.00506299947476992,-5158.8201571957,-1361.58470666996
"687",687,6,124.279549497527,0.00499829786274939,-5156.68985215128,-1355.49259353128
"688",688,6,150.491292701153,0.00343473377151872,-5149.08019670733,-1373.79933185478
"689",689,6,143.983395193615,0.00301490901616855,-5158.16269452679,-1357.80255612963
"690",690,6,163.272705629427,0.00292233477014013,-5160.4711701687,-1360.91621298359
"691",691,6,134.994824345478,0.00283745077779679,-5185.26665808065,-1337.61206860695
"692",692,6,135.547659357259,0.00619248702609835,-5188.65385767573,-1329.10696043878
"693",693,4,103.366794927892,0.0367932646197407,-5441.297221834,-1061.85951781575
"694",694,5,186.082662941656,0.00592950193898386,-5424.54259739952,-1081.41640894273
"695",695,5,142.793276004439,0.00359514703792767,-5430.5051215298,-1079.39887881921
"696",696,5,162.279121586454,0.00455277838739411,-5428.06321472469,-1081.86779111259
"697",697,4,96.9319044389884,0.0446603090970606,-5448.63428211212,-1059.24086212477
"698",698,5,148.169174645667,0.00117652358835832,-5423.1134821149,-1083.62473803158
"699",699,5,143.470252468356,0.00133069896773819,-5426.49671657425,-1086.93487088732
"700",700,5,155.126262652124,0.00461240615726975,-5426.91784729404,-1086.77789712969
"701",701,4,175.882753260067,0.00384691709435331,-5499.9120645575,-1004.00459905985
"702",702,4,146.255912414042,0.00310992902244168,-5504.85761756027,-1002.28626598726
"703",703,4,155.813093285846,0.00335761133466855,-5507.27524102219,-1003.45692424635
"704",704,4,226.311658356349,0.00135334542141534,-5500.06551307993,-1004.56137895875
"705",705,4,177.671564413653,0.00837016938138723,-5502.88846745912,-1006.4186069616
"706",706,4,160.374589722347,0.000784779419466025,-5496.37556937137,-1014.09376656573
"707",707,5,275.801948573165,0.00215412255139234,-5412.50371137178,-1112.51353913271
"708",708,5,197.271356166365,0.00369772138484464,-5401.04075030947,-1109.7534443656
"709",709,7,113.798965104432,0.00658120397118732,-5313.88468295989,-1215.86090887566
"710",710,6,125.518638780729,0.00360017778399346,-5323.31659936134,-1187.58692669265
"711",711,6,163.571819170503,0.00279168285453524,-5321.87485365894,-1185.61782690759
"712",712,6,175.971974805023,0.00491119310051141,-5326.57804722592,-1186.45328037888
"713",713,6,161.164902901877,0.00377806677924342,-5326.17705120505,-1190.88739851684
"714",714,6,194.393941787753,0.00226239068092206,-5321.78303094445,-1186.64938022453
"715",715,6,132.410357164267,0.00658663560004823,-5324.63281780908,-1190.09299228293
"716",716,6,231.17947748076,0.0041552678748837,-5321.19706317319,-1192.97670631061
"717",717,5,92.2327344408844,0.0391049078666791,-5330.28628439499,-1169.85844506042
"718",718,6,129.294985806377,0.00472918926259313,-5318.00969196933,-1191.70730272324
"719",719,6,160.665721446585,0.00178647752819486,-5328.10417514478,-1188.6704703412
"720",720,6,149.90468632309,0.00613346030289987,-5334.36690568215,-1181.20228434548
"721",721,5,99.2455595717978,0.0400621384056625,-5339.70403871301,-1163.81612953703
"722",722,6,192.337988444857,0.00361297785007214,-5329.75525095761,-1186.54261169913
"723",723,6,117.934289041622,0.00199449595894856,-5325.40635775236,-1184.92640117644
"724",724,6,119.808523879496,0.00505617258462283,-5320.39371743906,-1184.78022418377
"725",725,5,92.954243375608,0.0433699489516985,-5340.18875524793,-1164.7614395602
"726",726,6,236.876320389619,0.00189069589894044,-5321.15797062349,-1196.3481833429
"727",727,6,195.764409606186,0.00684414323149107,-5325.72690205523,-1190.65480194923
"728",728,6,134.420013227774,0.00151487528886155,-5325.39580704205,-1187.63957582865
"729",729,6,108.339060643271,0.00347601236843368,-5327.80154031402,-1186.63258098609
"730",730,6,168.692999274053,0.00327039774129295,-5316.2586923443,-1193.54645234892
"731",731,6,200.809373526004,0.00165033699260442,-5318.99811025804,-1203.71835296586
"732",732,5,92.9974246956368,0.0310961507993862,-5338.76424354436,-1168.47456949484
"733",733,6,140.805981429687,0.00576033359812218,-5322.62675376191,-1187.89512747789
"734",734,6,135.829561198562,0.0025468920172814,-5320.69124199022,-1187.95471207736
"735",735,6,221.93467640776,0.00441255343677859,-5326.69081064939,-1189.825824074
"736",736,6,227.064440026219,0.00408083422144708,-5325.23739506991,-1191.96158431629
"737",737,6,242.625508736067,0.00331869468042436,-5325.3630613451,-1187.0394381168
"738",738,6,155.44102023144,0.00596720618826667,-5322.42700488968,-1184.57909577392
"739",739,6,158.292471400422,0.00354982009721493,-5318.36236980796,-1185.39939485808
"740",740,6,185.272670136548,0.00407541917446575,-5322.05501657035,-1191.65769300147
"741",741,5,93.2493920329239,0.0345861044314704,-5343.43911648146,-1163.71990594367
"742",742,6,231.769538897343,0.00260200567854908,-5324.09886437945,-1189.98783697066
"743",743,6,171.842019258141,0.00491241939102617,-5320.19493474781,-1195.66605532195
"744",744,6,167.188004947793,0.00576450868182827,-5324.96377279669,-1185.54978337873
"745",745,6,168.164896519035,0.00550751449381817,-5320.09382402812,-1190.46712946401
"746",746,6,198.368675478251,0.0043184037536604,-5323.8987423619,-1192.09105704604
"747",747,6,213.268110408485,0.00563978816957328,-5330.92467569755,-1198.55655397613
"748",748,7,143.478772638774,0.00639342652934867,-5318.38624486155,-1212.82237103192
"749",749,6,131.806378424191,0.00248146682709087,-5321.06111121242,-1189.63816993812
"750",750,6,212.95548016492,0.00456138367649693,-5322.40720159674,-1189.4382163292
"751",751,6,142.236872380875,0.00660329054281452,-5329.80450469831,-1184.7379967334
"752",752,6,197.396250479447,0.00289751157437944,-5331.61236682202,-1189.37580726449
"753",753,6,167.744004375938,0.00407714094926317,-5326.90193645281,-1181.48614411879
"754",754,6,138.65066050822,0.0076730170497906,-5323.40477058803,-1186.34519262578
"755",755,4,83.4381024155056,0.0419572804964607,-5446.11280942429,-1061.89096540157
"756",756,6,131.658440214973,0.00108477525438152,-5390.06533688723,-1129.72178301553
"757",757,5,120.504664532811,0.00508403884679703,-5429.23559228765,-1080.89090686218
"758",758,5,195.772863551172,0.00233510619323646,-5423.24591676334,-1084.12449856364
"759",759,6,191.869920909104,0.00589253538655823,-5322.58181486558,-1189.78468210769
