"","it","t_mid","K","time","br","pr"
"15456",4021,11.7351655490787,78.2221268880433,-45.3880336786728,272,0.045726942703915
"15457",4022,11.6419803432493,681.474841180784,-36.9277349941445,956,0.774713149864439
"15458",4022,13.7084507390979,373.419331211729,-31.2390845234311,553,0.111114546143249
"15459",4022,15.884730197243,155.854684063346,-36.4688184848319,716,0.0801250542485824
"15460",4022,19.1684718104069,106.601039343929,-50.1476379452911,161,0.0327837218236591
"15461",4023,11.3067347920842,609.033338606028,-36.9277349941445,956,0.779337712280871
"15462",4023,12.8000075279002,306.400313075188,-31.2390845234311,553,0.0941042068620945
"15463",4023,13.4936041854026,159.287298239634,-34.8437276512301,827,0.0907867002340115
"15464",4023,18.6960718771479,115.333588513038,-45.6828245634396,272,0.0351436434058697
"15465",4024,10.4405520495314,585.856046993194,-36.9277349941445,956,0.779337712280871
"15466",4024,8.35911269155291,209.405689756971,-31.064679443629,554,0.0882738720038749
"15467",4024,18.2214799332183,207.034043774822,-35.1468066549292,827,0.0907867002340115
"15468",4024,33.6432858602817,245.496058584049,-45.7222334744606,272,0.0357816400416889
"15469",4025,12.6349401861592,707.285769586163,-36.9277349941445,956,0.779337712280871
"15470",4025,13.2062008980005,382.422293218534,-31.064679443629,554,0.0917243235965065
"15471",4025,17.211523578097,213.166539194367,-34.9255732808126,827,0.0837582428382875
"15472",4025,23.6913432129886,122.134843204236,-46.1092091359013,272,0.0441564152792466
"15473",4026,13.2148503534074,713.450825711327,-36.9277349941445,956,0.779337712280871
"15474",4026,10.0703489770851,225.56450517251,-31.0618372281373,554,0.100188111845852
"15475",4026,16.0984160013647,207.066130834631,-34.903162197658,827,0.0807248107608809
"15476",4026,29.2248696672615,124.734971361621,-47.0241252828478,272,0.0353829437377331
"15477",4027,12.3181148561625,671.0055194445,-36.9277349941445,956,0.757354984413236
"15478",4027,9.33241891607211,218.199659339131,-31.2780929335979,553,0.108519863598092
"15479",4027,12.0403418934041,131.346259642652,-35.7306588064826,827,0.0900631585631116
"15480",4027,22.7907449324018,129.461235854719,-47.5979791097087,272,0.0380104201651576
"15481",4028,12.6480643600572,649.861785238623,-36.9277349941445,956,0.757354984413236
"15482",4028,10.2617502053645,228.185005164361,-31.2780929335979,553,0.119406021715531
"15483",4028,17.6178732554834,165.530090324817,-35.1797680496106,827,0.086584188597596
"15484",4028,22.4568703214934,227.949191429879,-44.8744868399406,272,0.0329298722915659
"15485",4029,14.1692832365863,741.470203019363,-37.0190708838669,956,0.760033988265388
"15486",4029,11.5637309152537,279.033892015708,-31.2780929335979,553,0.120825593480811
"15487",4029,14.4873575160208,210.97098083968,-34.7840598659413,827,0.0785872235353439
"15488",4029,30.8319014577585,186.08674272538,-50.3615767976677,161,0.0370864352418637
"15489",4030,12.7411482596264,685.399993602676,-37.0190708838669,956,0.760033988265388
"15490",4030,12.2202529854429,236.319712538478,-31.5536059745928,553,0.101399517510069
"15491",4030,21.8814283341614,220.419281368147,-35.368245858278,827,0.0959781997015177
"15492",4030,29.7163030128517,201.283943643307,-45.4240472273627,272,0.039972386778535
"15493",4031,16.2425397346262,920.569861522589,-37.0190708838669,956,0.759023280081402
"15494",4031,13.9213467294696,311.440305429665,-31.5225846074275,553,0.105010606257816
"15495",4031,15.8216956033824,159.534637312547,-35.6187191486213,827,0.0916038499504284
"15496",4031,22.879912473797,184.38073181936,-47.2415873602438,272,0.0417463559658636
"15497",4032,17.4088309458715,1034.24472039614,-37.0190708838669,956,0.759023280081402
"15498",4032,8.64422210317076,190.349054882444,-31.2275985542263,553,0.105010606257816
"15499",4032,15.3203800257421,167.711158557118,-35.2086490823571,827,0.0916038499504284
"15500",4032,28.20338545008,251.680583083439,-45.164534960029,272,0.0417463559658636
"15501",4033,14.2630538155077,756.194275275157,-37.0190708838669,956,0.75774857108352
"15502",4033,12.4522110160019,307.274664886169,-31.313000325008,553,0.0924939444769472
"15503",4033,17.7674224399248,181.710479015567,-36.5411250227413,716,0.103544196343601
"15504",4033,10.3826539610547,85.4049126880117,-44.7639586707946,272,0.0425427903249554
"15505",4034,14.2630538155077,756.194275275157,-37.1611829467025,956,0.776510991206826
"15506",4034,17.5231753574136,485.784309256016,-31.660384552979,552,0.102785765813013
"15507",4034,13.138694288083,135.965332929788,-36.0708357555529,716,0.0808676032298839
"15508",4034,31.3996520737413,218.863531731512,-46.8341733588189,272,0.0378322520819664
"15509",4035,12.9820347666267,669.272943928584,-37.1611829467025,956,0.780503801919165
"15510",4035,20.6246379303384,682.053381209461,-31.4677038864841,553,0.101917129515626
"15511",4035,18.8406315909348,172.890133904886,-35.6486229899109,827,0.0761805871018826
"15512",4035,55.7379745002084,248.952737278547,-54.6734922553714,161,0.0382858209287314
"15513",4036,13.7315408905722,778.845145000751,-37.1611829467025,956,0.777760144613619
"15514",4036,13.7867887606251,318.137265944082,-31.0618621075641,554,0.098727707066167
"15515",4036,14.1246683746406,134.91513829453,-35.541245556029,827,0.0878964612138739
"15516",4036,59.0333314573089,562.293507441369,-47.6982028805482,272,0.0327102036921346
"15517",4037,13.4528498619689,786.748116912037,-37.1611829467025,956,0.777760144613619
"15518",4037,23.0524846257819,787.356589216823,-31.039482951489,554,0.107233310915961
"15519",4037,8.05868548339021,77.148695849008,-36.0068938884228,716,0.0752360846162016
"15520",4037,65.1460910759768,658.513437355519,-47.0498175794514,272,0.0326606250024434
"15521",4038,12.4706547177012,701.682734564431,-37.0348597692268,956,0.777760144613619
"15522",4038,24.8514017398523,775.722037241424,-31.9250752926024,552,0.101536121656848
"15523",4038,11.2655200661504,112.603389123718,-35.035344740487,827,0.0848475698227135
"15524",4038,61.2426059180972,463.013436582504,-47.600581684637,272,0.0298972427092567
"15525",4039,11.2622285000037,630.836292038215,-36.9703294992067,956,0.777760144613619
"15526",4039,17.0848146105191,489.188412689027,-32.0078806677458,552,0.107254964869101
"15527",4039,19.273591717547,229.383187397134,-35.0327281473607,827,0.0746350207783188
"15528",4039,48.2376725876716,310.860045983844,-49.6781964204362,161,0.0385190184325007
"15529",4040,14.3673719855072,799.730765776682,-36.9671232793584,956,0.776716284584149
"15530",4040,16.8634690478128,475.72560962301,-31.923708622301,552,0.107254964869101
"15531",4040,11.6869324285447,119.689409009914,-35.0901316540096,827,0.0756788808077888
"15532",4040,43.236285900414,410.252029592198,-45.9228843203647,272,0.0385190184325007
"15533",4041,12.1015651849988,687.526036820159,-37.0092741765493,956,0.776716284584149
"15534",4041,13.5546244135235,385.619995007829,-31.7556242612289,552,0.109137168629887
"15535",4041,12.555939443675,125.85858294559,-34.813748778883,827,0.084492707176314
"15536",4041,12.5923121584636,83.8663510312265,-44.8352633740875,272,0.028341080211668
"15537",4042,11.2201897512049,609.059219042941,-37.0092741765493,956,0.773243013666853
"15538",4042,9.85741759420771,208.604217628847,-31.5147205776301,553,0.0941451516846449
"15539",4042,14.4109937898019,135.359454421989,-34.813748778883,827,0.0924670365525643
"15540",4042,10.3192391016528,71.1710211408589,-44.689702487893,272,0.0359119801235398
"15541",4043,11.2201897512049,609.059219042941,-37.0092741765493,956,0.773243013666853
"15542",4043,10.754427451103,234.322308412547,-31.7968126485249,552,0.108819295738728
"15543",4043,11.4509126639228,116.08441380148,-34.813748778883,827,0.0716675078175065
"15544",4043,12.323428377002,87.1142431191836,-46.5810596898539,272,0.0409283208945836
"15545",4044,14.1004151748083,774.250283347871,-37.0092741765493,956,0.773243013666853
"15546",4044,15.9820321445069,355.556854535287,-31.944500145579,552,0.110925266290671
"15547",4044,10.2214704070548,121.888752795229,-34.767626293412,827,0.0789458294550795
"15548",4044,25.8107176709492,181.101653056811,-46.1224113623293,272,0.0327433993799372
"15549",4045,13.3690488697504,685.063559541601,-37.0092741765493,956,0.773243013666853
"15550",4045,10.8298403240109,253.39296298699,-31.3815891244824,553,0.098585635547759
"15551",4045,11.8117501725845,126.586216696388,-34.9276319885706,827,0.0891721148936486
"15552",4045,14.7231606210076,128.72436742471,-45.5570372063846,272,0.0373858815638015
"15553",4046,16.0865317927615,899.260930122969,-37.0092741765493,956,0.773243013666853
"15554",4046,8.92820621648883,208.687963859375,-31.3631729158377,553,0.11466429978211
"15555",4046,13.0738661809955,174.9544409527,-34.6334917791013,827,0.068722705723409
"15556",4046,17.7091015730042,121.281440338824,-47.3844808510379,272,0.0395955254472756
"15557",4047,13.3252332154517,698.78446029379,-37.0092741765493,956,0.765057030824111
"15558",4047,14.1344832065461,345.456128906376,-31.3631729158377,553,0.093343541326304
"15559",4047,8.68330447116997,107.885837959862,-34.6334917791013,827,0.0870248935019141
"15560",4047,15.2381948460481,80.2922098944738,-45.818652398616,272,0.0420365439117977
"15561",4047,10.9959062699355,124.089408707279,-32.4030557913545,424,0.00322609613486473
"15562",4048,12.1971456684099,638.705871650402,-36.9503645178201,956,0.750547850842841
"15563",4048,15.7357284760661,453.149601760987,-31.3631729158377,553,0.116116590401901
"15564",4048,22.7487151537465,246.846939672666,-37.703499150393,605,0.105774040973207
"15565",4048,13.8090681401633,64.9349917876116,-45.4675728007972,272,0.0231262781214278
"15566",4049,16.0629179658632,867.1732222339,-36.9503645178201,956,0.749786357044837
"15567",4049,18.0823423202004,524.629709131152,-31.748987043319,552,0.114907236432479
"15568",4049,20.5786903374929,258.872522627536,-35.4617698201567,827,0.102733761487239
"15569",4049,13.5717484584484,98.7376251438601,-48.2268624633148,161,0.0281374053748206
"15570",4050,11.8966961563963,573.71139423276,-36.9503645178201,956,0.739237294346331
"15571",4050,20.7529665907289,636.963924087398,-31.89710477881,552,0.114907236432479
"15572",4050,25.5144142874025,316.886060794629,-35.1739768461843,827,0.0915122886466487
"15573",4050,32.4041805199703,245.983826202403,-50.5802171860588,161,0.0510721661441595
"15574",4051,14.174187825796,808.733369661746,-36.9503645178201,956,0.774225695741684
"15575",4051,19.5637871028674,783.787070543126,-31.0067489438457,554,0.106459303245437
"15576",4051,31.5705281967764,564.607619044912,-35.1739768461843,827,0.0809968224146643
"15577",4051,34.2663535595469,257.94425404189,-49.3974275433146,161,0.0350471641678328
"15578",4052,14.2529557585788,829.058401768594,-36.9472245071135,956,0.774225695741684
"15579",4052,21.4105140760863,752.654982857237,-31.2609727861249,553,0.0987592998847286
"15580",4052,24.5958780130804,329.070469917685,-35.5550909754148,827,0.0834600156785444
"15581",4052,36.6239995917497,301.265666718805,-47.2590859491142,272,0.0402839742646613
"15582",4053,13.0961552073868,725.85217128153,-36.9472245071135,956,0.774225695741684
"15583",4053,15.9774666806674,469.23275970032,-31.2609727861249,553,0.111523460584114
"15584",4053,26.8608310602068,345.97383660714,-35.3973878837522,827,0.0796378988039603
"15585",4053,38.515699606015,245.801926442149,-47.068394431306,272,0.032565600468534
"15586",4054,12.9853618549218,718.651936344102,-36.9472245071135,956,0.747442498974328
"15587",4054,19.5675929013577,704.03755288734,-31.3496078810671,553,0.113043964073079
"15588",4054,25.968943972737,391.740682656429,-35.2823826240232,827,0.104078048156002
"15589",4054,47.1094996136689,442.808670902616,-46.7987973827305,272,0.0325869219166326
"15590",4055,14.8511287511109,784.33050502233,-36.9472245071135,956,0.756882018420534
"15591",4055,23.3855706071277,893.57413345372,-31.2911856138164,553,0.101194950789996
"15592",4055,20.3487111838514,203.407246582118,-36.518235170239,716,0.0944566062135208
"15593",4055,24.5788180165489,132.723421111585,-46.8171046228342,272,0.0438636208562686
"15594",4056,12.6489707728037,702.788037220034,-36.9472245071135,956,0.788157709094897
"15595",4056,22.9081007387628,1018.53012187484,-30.9874846799862,554,0.102252296262474
"15596",4056,12.5482087694408,122.342982049315,-35.1386341091564,827,0.0735204001089576
"15597",4056,12.1690704829855,105.830330574309,-45.0431643811818,272,0.0337561896385062
"15598",4057,12.7313532390197,699.736923159536,-36.9472245071135,956,0.788157709094897
"15599",4057,26.5051449484037,1068.26989957818,-31.0100091805927,554,0.102252296262474
"15600",4057,11.5924229083737,114.21269928948,-35.3877231119387,827,0.0720098140220236
"15601",4057,28.6955358907695,139.77424261726,-47.4893265320397,272,0.0352667757254402
"15602",4058,16.4475567890205,926.991493192586,-36.9472245071135,956,0.788157709094897
"15603",4058,22.98490658106,913.584105889808,-31.1130505068415,554,0.10759403470982
"15604",4058,15.7539238743663,165.075700621948,-34.9323135542301,827,0.0737871898421874
"15605",4058,24.2582119063303,144.082304018824,-46.8729379231361,272,0.0261400431812485
"15606",4059,14.2236606426053,789.569000459182,-36.9560881024477,956,0.748700571282733
"15607",4059,19.2629969019018,655.665037030648,-31.4069663022637,553,0.100239287915886
"15608",4059,22.5881549426125,234.401579568423,-35.5961550055908,827,0.0968785265303639
"15609",4059,37.2959454182005,204.069091272538,-50.2205506833499,161,0.0537474355149612
"15610",4060,13.6684816734099,727.199569083145,-36.9560881024477,956,0.774029957221106
"15611",4060,22.0451102348842,644.279200824394,-31.4069663022637,553,0.105492896870239
"15612",4060,19.4528934693695,200.288992974081,-35.115040501437,827,0.0811226932081339
"15613",4060,15.6292775423875,90.1061851160044,-48.3612746542383,161,0.0367928017073849
"15614",4061,13.0304605773168,725.528466465781,-36.9560394979285,956,0.786017583023767
"15615",4061,16.6672282235402,475.123717471414,-30.9379264877733,554,0.0958135762335632
"15616",4061,20.0325731363368,253.480020879513,-35.7244055123058,827,0.0811226932081339
"15617",4061,23.0708342058972,162.528751126058,-46.6651402267156,272,0.0362646292541422
"15618",4062,13.0304605773168,725.528466465781,-36.9560394979285,956,0.786017583023767
"15619",4062,18.3875783773793,691.445033920621,-30.9928026381807,554,0.0989418686193963
"15620",4062,23.1116541270318,340.928271157141,-34.9078401082032,827,0.0736322711536743
"15621",4062,21.5853132590994,139.107671308378,-44.9940772384869,272,0.0346530184644573
"15622",4063,12.9730570045937,755.179950571983,-37.1058152147778,956,0.786017583023767
"15623",4063,15.7476317454085,453.739949305544,-31.0092444120029,554,0.0812431003344518
"15624",4063,16.7873946178627,181.587357204016,-36.8228975385441,716,0.0934528464152277
"15625",4063,28.8504212865227,164.502285114899,-46.4179212451679,272,0.0366459782511256
"15626",4064,14.149049189624,770.210678798359,-37.0532907057884,956,0.772480901576422
"15627",4064,14.0422924998943,368.18353755293,-30.9856937096508,554,0.0956726513160693
"15628",4064,23.4376649211355,217.410414892343,-36.3672105632458,716,0.0932424739728554
"15629",4064,27.9581439454425,177.451209812995,-54.184609395392,161,0.0359634811592261
"15630",4065,14.4598741941779,734.336226311209,-37.019371262654,956,0.772480901576422
"15631",4065,13.3698076485783,347.394959999047,-30.9856937096508,554,0.104403297124508
"15632",4065,22.7506809097953,285.494514376556,-36.7889601981902,716,0.0833396113041971
"15633",4065,36.1944467915784,186.669723302329,-46.6161960171729,272,0.0364282364890324
"15634",4066,12.8553291672917,715.950520982464,-37.0073307065614,956,0.760160156744186
"15635",4066,15.1860723406398,415.709658879076,-30.9856937096508,554,0.0988819132930747
"15636",4066,16.1381545878744,169.996670605748,-35.2420180038275,827,0.101181739967865
"15637",4066,32.0171183738484,172.448659781488,-47.1591027229621,272,0.0338619547881653
"15638",4067,13.3898881672462,756.61837090806,-37.0073307065614,956,0.751782293175396
"15639",4067,20.6083500728462,722.48113939801,-31.0339133108249,554,0.0987626472069518
"15640",4067,19.8832810491649,218.826852738386,-34.704940452362,827,0.0936627569956063
"15641",4067,28.8056052473891,157.02766754902,-47.0534851160348,272,0.0431027562719205
"15642",4068,13.4241731825123,765.424032526239,-37.0073307065614,956,0.751782293175396
"15643",4068,15.0377591713544,399.94688652325,-31.0339133108249,554,0.102073557555285
"15644",4068,22.6204216778928,244.405943599909,-35.5038591509466,827,0.102866766457854
"15645",4068,21.9641375184932,134.584055775611,-51.5367110169698,161,0.0409894161482936
"15646",4069,11.4198690140619,632.723364193461,-37.0073307065614,956,0.752121309658829
"15647",4069,14.3424422717996,351.787655580437,-31.0339133108249,554,0.113354329571422
"15648",4069,18.7928696871413,218.979622402487,-35.4631989268871,827,0.0896134572119139
"15649",4069,26.7912692573044,193.320789158126,-45.6841876610807,272,0.0428518614326629
"15650",4070,13.142601310315,728.262009152952,-37.0073307065614,956,0.759077824702807
"15651",4070,16.154281046308,453.566126615905,-31.0269809962608,554,0.113354329571422
"15652",4070,18.1795191082013,184.423923801462,-35.4489096619029,827,0.0849235032621079
"15653",4070,26.9541667026594,265.648227018081,-45.178422947357,272,0.0410608605775262
"15654",4071,13.142601310315,728.262009152952,-37.0487772406164,956,0.759077824702807
"15655",4071,15.2053279728445,449.585879833111,-31.3700620634305,553,0.113604291290424
"15656",4071,13.8344664829749,133.767404710022,-36.4086186917003,716,0.0885688857598654
"15657",4071,32.3895493312984,160.711198742953,-51.7796012844004,161,0.0361829629294502
"15658",4072,13.142601310315,728.262009152952,-37.0487772406164,956,0.759077824702807
"15659",4072,14.3444574214733,362.89633511467,-31.3844614556199,553,0.117408595356404
"15660",4072,14.5055503024557,145.275488196405,-35.5369077949283,827,0.0739935519487176
"15661",4072,24.9956620621306,103.038803751694,-51.674039783232,161,0.0473179519519061
"15662",4073,16.3976826609705,909.322059009529,-37.0487772406164,956,0.769362184480919
"15663",4073,13.4582157156607,351.037032263446,-31.3050242878862,553,0.103642231674221
"15664",4073,12.8325173415433,117.014748434923,-35.6507391624305,827,0.0740893691701246
"15665",4073,15.4046448492693,84.4813620906321,-44.9599572642051,272,0.0440203314559756
"15666",4074,14.8630871940163,837.824550459359,-36.9672197583769,956,0.769362184480919
"15667",4074,14.1901594264335,344.27697955326,-31.3050242878862,553,0.103642231674221
"15668",4074,14.5364088966321,161.094770610804,-34.8107657084788,827,0.0911844510822892
"15669",4074,15.8400956193536,163.556363392711,-45.0035188117237,272,0.0312653865275462
"15670",4075,14.08622982188,816.656782662127,-36.9672197583769,956,0.772897128799943
"15671",4075,14.9790425026647,357.033830818681,-31.0872871773137,554,0.104591281666409
"15672",4075,19.2894005952039,247.601224068005,-35.296569273865,827,0.0873378067578979
"15673",4075,19.795388327634,159.697905997011,-44.8933773626344,272,0.0315770865329134
"15674",4076,14.274323847666,836.781501734245,-36.9672197583769,956,0.772897128799943
"15675",4076,14.0707555235884,306.544148070726,-31.7252460628022,552,0.0982377519421453
"15676",4076,22.4517020961358,301.655151988686,-35.1668454847451,827,0.0834683479769143
"15677",4076,25.1815505068487,128.293395593458,-46.8062437689534,272,0.0367309177644457
"15678",4077,12.890746467703,675.398384930308,-36.9857842859678,956,0.766503513289202
"15679",4077,13.8027692439661,278.832309265106,-31.878640482135,552,0.0959441142730888
"15680",4077,21.8977574198166,290.053356171999,-35.2462553161288,827,0.0987785981919426
"15681",4077,23.8713359231378,144.881499866403,-47.4697890657289,272,0.0362944575815182
"15682",4078,13.1614483827466,740.703985224207,-36.9857842859678,956,0.76129751045882
"15683",4078,13.7829203906022,365.064523983289,-31.4153251392095,553,0.103239760708453
"15684",4078,23.2262906068271,286.990602426022,-35.406163624909,827,0.103532259233492
"15685",4078,18.4033588795462,140.236248461295,-45.458303233457,272,0.0284747685391068
"15686",4079,13.5187881058534,753.329944590127,-36.9857842859678,956,0.748869130701097
"15687",4079,12.5152846540884,248.058445503874,-31.5160727235662,553,0.120387266762327
"15688",4079,17.1279973092457,177.411979296205,-35.3737229688674,827,0.0890717974336385
"15689",4079,15.3235344613961,88.8627265279315,-46.0987721210318,272,0.0382161040428083
"15690",4080,12.3575566245428,686.702379441725,-36.9882750764978,956,0.755455437338304
"15691",4080,11.9716899440422,269.360827803639,-31.3903187447322,553,0.108686690305378
"15692",4080,21.2561535382943,235.508295677736,-35.1686501988469,827,0.0891157341795612
"15693",4080,18.6017812357512,97.6688253208467,-49.8101220534761,161,0.0432864371166286
"15694",4081,12.3575566245428,686.702379441725,-36.9882750764978,956,0.755455437338304
"15695",4081,14.2813045808106,434.471076539251,-30.9861805114478,554,0.113941759671203
"15696",4081,15.8365336950702,175.116201636836,-35.2197762504035,827,0.0891157341795612
"15697",4081,13.2515850432343,94.0751588357012,-44.6400365022254,272,0.0394237167912298
"15698",4082,12.0610606270439,652.502896303575,-36.9882750764978,956,0.745348063508228
"15699",4082,15.5095386066656,612.543189676628,-30.9893043091362,554,0.118794650113324
"15700",4082,16.6183363188056,215.089613672957,-34.834704900817,827,0.0897876313553316
"15701",4082,19.1974853396905,114.037220364171,-45.0282194187865,272,0.0383595872944922
"15702",4083,12.9272162575103,705.209380240151,-36.9882750764978,956,0.745348063508228
"15703",4083,14.3991283955051,347.627959114873,-31.2181414002723,553,0.1180013095336
"15704",4083,15.9530522736973,170.859656101587,-35.706650162141,827,0.101928270116722
"15705",4083,20.6575413082627,117.695043769745,-51.1455802440846,161,0.032622746600322
"15706",4084,12.9272162575103,705.209380240151,-36.966741392382,956,0.770340368541944
"15707",4084,14.0559247434752,411.964049582603,-31.2925320061644,553,0.104662607998751
"15708",4084,16.8281089995313,149.037507267086,-37.6582216952206,605,0.090274666617856
"15709",4084,18.6270896124197,100.902585058745,-46.0288283265285,272,0.032622746600322
"15710",4085,15.3407302255195,911.156983706738,-37.0752430991372,956,0.76196522239497
"15711",4085,10.2578561609294,224.396815304795,-31.0679267689643,554,0.117473200047098
"15712",4085,9.48991654452425,85.6478355550445,-35.5984583547307,827,0.0820943854867708
